avgFragments;NumFiles
LOG1;4.758620689655173
GTHR;0.27586206896551724
001;0.2413793103448276
HTML;0.8275862068965517
ICO;0.13793103448275862
CACHE;0.5862068965517241
CTM;0.10344827586206896
EXE;2.6206896551724137
CFG;0.034482758620689655
AUX;1.5517241379310345
TAB;0.27586206896551724
UI;0.1724137931034483
MSI;2.9310344827586206
MSP;4.931034482758621
PNG;4.758620689655173
DB;1.4827586206896552
HTM;0.6206896551724138
CSS;1.3448275862068966
JS;4.896551724137931
LDB;1.6206896551724137
JSON;2.2758620689655173
HG;0.13793103448275862
VDF;0.27586206896551724
CAB;1.103448275862069
000;0.10344827586206896
I02;0.13793103448275862
I04;0.1724137931034483
I03;0.20689655172413793
003;0.13793103448275862
I05;0.1724137931034483
CVD;0.9655172413793104
I06;0.1724137931034483
I07;0.20689655172413793
I15;0.20689655172413793
I21;0.1724137931034483
I23;0.20689655172413793
RV1;0.06896551724137931
I24;0.20689655172413793
RV2;0.10344827586206896
RV8;0.06896551724137931
I01;0.1724137931034483
017;0.06896551724137931
018;0.06896551724137931
019;0.06896551724137931
020;0.06896551724137931
023;0.06896551724137931
024;0.06896551724137931
025;0.06896551724137931
026;0.06896551724137931
027;0.06896551724137931
028;0.06896551724137931
029;0.06896551724137931
030;0.06896551724137931
031;0.06896551724137931
032;0.06896551724137931
033;0.06896551724137931
034;0.06896551724137931
035;0.06896551724137931
036;0.06896551724137931
037;0.06896551724137931
038;0.06896551724137931
039;0.06896551724137931
042;0.06896551724137931
050;0.06896551724137931
061;0.06896551724137931
062;0.06896551724137931
063;0.06896551724137931
064;0.06896551724137931
065;0.06896551724137931
066;0.06896551724137931
067;0.06896551724137931
068;0.06896551724137931
070;0.06896551724137931
071;0.06896551724137931
072;0.06896551724137931
073;0.06896551724137931
074;0.06896551724137931
075;0.06896551724137931
076;0.06896551724137931
079;0.06896551724137931
082;0.06896551724137931
086;0.06896551724137931
I08;0.13793103448275862
I09;0.1724137931034483
I10;0.1724137931034483
I11;0.1724137931034483
I12;0.1724137931034483
I16;0.13793103448275862
I22;0.13793103448275862
I25;0.1724137931034483
I26;0.1724137931034483
I27;0.1724137931034483
I35;0.10344827586206896
I36;0.10344827586206896
I37;0.10344827586206896
I38;0.10344827586206896
I39;0.10344827586206896
I40;0.10344827586206896
I41;0.10344827586206896
I43;0.10344827586206896
I45;0.10344827586206896
I49;0.1724137931034483
I51;0.10344827586206896
I52;0.10344827586206896
I53;0.10344827586206896
I54;0.10344827586206896
I55;0.10344827586206896
I56;0.10344827586206896
I57;0.10344827586206896
I66;0.10344827586206896
I67;0.10344827586206896
I68;0.10344827586206896
I69;0.10344827586206896
I70;0.10344827586206896
I71;0.10344827586206896
I72;0.10344827586206896
I73;0.10344827586206896
I75;0.10344827586206896
I76;0.10344827586206896
I80;0.10344827586206896
I99;0.034482758620689655
IVD;0.27586206896551724
BMP;3.1724137931034484
RTL;0.034482758620689655
I31;0.10344827586206896
RAR;0.2413793103448276
WIM;0.20689655172413793
ASD;0.06896551724137931
I13;0.13793103448275862
I14;0.13793103448275862
I34;0.06896551724137931
I77;0.06896551724137931
I18;0.13793103448275862
I19;0.13793103448275862
RV3;0.06896551724137931
RV5;0.06896551724137931
I28;0.10344827586206896
I20;0.10344827586206896
I30;0.06896551724137931
I32;0.06896551724137931
I33;0.06896551724137931
I42;0.06896551724137931
I44;0.06896551724137931
I46;0.06896551724137931
I47;0.06896551724137931
I50;0.06896551724137931
I58;0.06896551724137931
I59;0.06896551724137931
I60;0.06896551724137931
I61;0.06896551724137931
I62;0.06896551724137931
I63;0.06896551724137931
I64;0.06896551724137931
I65;0.06896551724137931
I79;0.06896551724137931
I81;0.06896551724137931
XMD;0.41379310344827586
PSD;0.13793103448275862
GPD;0.10344827586206896
CRX;0.034482758620689655
HVE;0.10344827586206896
I74;0.06896551724137931
ODL;0.5172413793103449
MUI;7.827586206896552
JPG;0.5172413793103449
002;0.20689655172413793
O;0.06896551724137931
V2;0.1724137931034483
PYD;0.7586206896551724
JA;0.06896551724137931
TTF;1.5517241379310345
XPI;0.1724137931034483
0011;0.034482758620689655
TCL;0.034482758620689655
CSF;0.10344827586206896
ZIP;0.4827586206896552
PY;0.13793103448275862
DAT_I;0.10344827586206896
INPUT;0.034482758620689655
AT;0.034482758620689655
EGG;0.034482758620689655
ADML;0.5172413793103449
SDB;0.10344827586206896
ESD;0.034482758620689655
5_0;0.034482758620689655
AODL;0.034482758620689655
PNF;1.1379310344827587
SUO;0.7241379310344828
JAR;2.1379310344827585
EVM;0.034482758620689655
GIF;0.41379310344827586
DATA;0.5862068965517241
FINAL;0.10344827586206896
CPL;0.034482758620689655
NTF;0.06896551724137931
EFI;0.034482758620689655
7C;0.5172413793103449
A0;0.4827586206896552
5B;0.4827586206896552
SVG;0.3793103448275862
6C;0.4827586206896552
TBD;0.13793103448275862
PACK;0.034482758620689655
A;0.034482758620689655
MDF;0.034482758620689655
WER;0.20689655172413793
RSS;0.034482758620689655
IDB;0.034482758620689655
PDB;1.206896551724138
ILK;0.034482758620689655
OBJ;0.10344827586206896
THMX;1.6896551724137931
XSL;1.1724137931034482
7E;0.4482758620689655
RESX;0.1724137931034483
IPCH;0.034482758620689655
DBK;0.06896551724137931
XMI;0.06896551724137931
DOTX;0.034482758620689655
POTX;0.10344827586206896
PAS;0.034482758620689655
ILDLL;0.034482758620689655
JFM;0.06896551724137931
WMDB;0.06896551724137931
PPTX;0.034482758620689655
JFIF;0.034482758620689655
CS;0.2413793103448276
PRF;0.06896551724137931
OLD;0.034482758620689655
VPX;0.1724137931034483
EOT;0.2413793103448276
WOFF;0.27586206896551724
WOFF2;0.27586206896551724
SYS;0.27586206896551724
PAK;0.034482758620689655
DEF;0.06896551724137931
T01;0.034482758620689655
TUDB;0.06896551724137931
DBX;0.06896551724137931
009;0.034482758620689655
010;0.034482758620689655
I17;0.06896551724137931
RV4;0.034482758620689655
011;0.034482758620689655
014;0.034482758620689655
040;0.034482758620689655
041;0.034482758620689655
043;0.034482758620689655
044;0.034482758620689655
045;0.034482758620689655
046;0.034482758620689655
047;0.034482758620689655
048;0.034482758620689655
049;0.034482758620689655
051;0.034482758620689655
052;0.034482758620689655
053;0.034482758620689655
054;0.034482758620689655
055;0.034482758620689655
056;0.034482758620689655
I78;0.034482758620689655
057;0.034482758620689655
058;0.034482758620689655
059;0.034482758620689655
060;0.034482758620689655
069;0.034482758620689655
077;0.034482758620689655
078;0.034482758620689655
080;0.034482758620689655
081;0.034482758620689655
083;0.034482758620689655
084;0.034482758620689655
085;0.034482758620689655
087;0.034482758620689655
088;0.034482758620689655
089;0.034482758620689655
090;0.034482758620689655
091;0.034482758620689655
092;0.034482758620689655
093;0.034482758620689655
094;0.034482758620689655
095;0.034482758620689655
096;0.034482758620689655
097;0.034482758620689655
098;0.034482758620689655
099;0.034482758620689655
I29;0.034482758620689655
I48;0.034482758620689655
PDF;0.27586206896551724
DOCX;0.06896551724137931
ASV;0.034482758620689655
VBOX;0.3793103448275862
VDM;0.896551724137931
FSD;0.1724137931034483
ISO;0.10344827586206896
LOG_0;0.3103448275862069
POM;0.9310344827586207
WAR;0.06896551724137931
VMDK;0.034482758620689655
TCDB;0.034482758620689655
0\SQM;0.034482758620689655
6\PQ;0.034482758620689655
2-BIN;0.034482758620689655
BPL;0.13793103448275862
LNG;0.2413793103448276
BAK;0.034482758620689655
PATCH;0.06896551724137931
CRT;0.06896551724137931
VDI;0.034482758620689655
ELI;0.034482758620689655
CTL;0.034482758620689655
XZ;0.034482758620689655
PREFS;0.06896551724137931
LOG_1;0.034482758620689655
LOG_2;0.034482758620689655
IJMAP;0.034482758620689655


